Timestamp,x,y,z
2025-01-23 14:43:33, 394.7, -5.0, 480.1
2025-01-23 14:43:40, 404.7, -5.0, 480.1
2025-01-23 14:43:46, 394.7, 5.0, 480.1
2025-01-23 14:43:52, 404.7, 5.0, 480.1
2025-01-23 14:43:59, 394.7, -5.0, 490.1
2025-01-23 14:44:05, 404.7, -5.0, 490.1
2025-01-23 14:44:12, 394.7, 5.0, 490.1
2025-01-23 14:44:18, 404.7, 5.0, 490.1
