Timestamp,x,y,z
2025-01-23 16:15:32, 394.8, -5.0, 480.1
2025-01-23 16:15:38, 404.8, -5.0, 480.1
2025-01-23 16:15:44, 394.8, 5.0, 480.1
2025-01-23 16:15:50, 404.8, 5.0, 480.1
2025-01-23 16:15:57, 394.8, -5.0, 490.1
2025-01-23 16:16:03, 404.8, -5.0, 490.1
2025-01-23 16:16:09, 394.8, 5.0, 490.1
2025-01-23 16:16:16, 404.8, 5.0, 490.1
