Timestamp,x,y,z
2025-01-23 17:04:52, 394.8, -5.0, 480.1
2025-01-23 17:04:58, 404.8, -5.0, 480.1
2025-01-23 17:05:05, 394.8, 5.0, 480.1
2025-01-23 17:05:11, 404.8, 5.0, 480.1
2025-01-23 17:05:18, 394.8, -5.0, 490.1
2025-01-23 17:05:22, 404.8, -5.0, 490.1
2025-01-23 17:05:26, 394.8, 5.0, 490.1
2025-01-23 17:05:31, 404.8, 5.0, 490.1
