Timestamp,x,y,z
2025-01-23 17:02:44, 394.8, -5.0, 480.1
2025-01-23 17:02:51, 404.8, -5.0, 480.1
2025-01-23 17:02:57, 394.8, 5.0, 480.1
2025-01-23 17:03:03, 404.8, 5.0, 480.1
2025-01-23 17:03:09, 394.8, -5.0, 490.1
2025-01-23 17:03:13, 404.8, -5.0, 490.1
2025-01-23 17:03:18, 394.8, 5.0, 490.1
2025-01-23 17:03:22, 404.8, 5.0, 490.1
