Timestamp,x,y,z
2025-01-23 14:47:33, 394.7, -5.0, 480.1
2025-01-23 14:47:40, 404.7, -5.0, 480.1
2025-01-23 14:47:46, 394.7, 5.0, 480.1
2025-01-23 14:47:53, 404.7, 5.0, 480.1
2025-01-23 14:47:59, 394.7, -5.0, 490.1
2025-01-23 14:48:05, 404.7, -5.0, 490.1
2025-01-23 14:48:11, 394.7, 5.0, 490.1
2025-01-23 14:48:18, 404.7, 5.0, 490.1
