Timestamp,x,y,z
2025-01-23 16:37:55, 394.8, -5.0, 480.1
2025-01-23 16:38:01, 404.8, -5.0, 480.1
2025-01-23 16:38:08, 394.8, 5.0, 480.1
2025-01-23 16:38:14, 404.8, 5.0, 480.1
2025-01-23 16:38:20, 394.8, -5.0, 490.1
2025-01-23 16:38:26, 404.8, -5.0, 490.1
2025-01-23 16:38:32, 394.8, 5.0, 490.1
2025-01-23 16:38:39, 404.8, 5.0, 490.1
