Timestamp,x,y,z
2025-01-23 16:59:19, 394.8, -5.0, 480.1
2025-01-23 16:59:25, 404.8, -5.0, 480.1
2025-01-23 16:59:31, 394.8, 5.0, 480.1
2025-01-23 16:59:37, 404.8, 5.0, 480.1
2025-01-23 16:59:43, 394.8, -5.0, 490.1
2025-01-23 16:59:50, 404.8, -5.0, 490.1
2025-01-23 16:59:54, 394.8, 5.0, 490.1
2025-01-23 16:59:58, 404.8, 5.0, 490.1
