Timestamp, x, y, z, CH1_FREQUENCY, CH1_MAXIMUM, CH1_PK2PK
2025-01-22 15:54:07, 394.7, -5.0, 480.1, 12.999972006405E+3, 1.2119662615741, 2.4507661436528
2025-01-22 15:54:13, 404.7, -5.0, 480.1, 12.999973248900E+3, 1.2119595816116, 2.4507583499557
2025-01-22 15:54:19, 394.7, 5.0, 480.1, 12.9999747900698E+3, 1.2119506078417, 2.450751511330
2025-01-22 15:54:26, 404.7, 5.0, 480.1, 12.9999734783418E+3, 1.2119453052787, 2.4507506696429
2025-01-22 15:54:32, 394.7, -5.0, 490.1, 12.9999724342919E+3, 1.2119417363493, 2.4507527055309
2025-01-22 15:54:38, 404.7, -5.0, 490.1, 12.9999696745692E+3, 1.2119299973517, 2.4507480512938
2025-01-22 15:54:45, 394.7, 5.0, 490.1, 12.9999718387688E+3, 1.2119184250978, 2.4507335312325
2025-01-22 15:54:51, 404.7, 5.0, 490.1, 12.9999711086285E+3, 1.2119091321557, 2.4507257535645
