Timestamp,x,y,z
2025-01-23 18:17:47, 394.8, -5.0, 480.1
2025-01-23 18:17:54, 404.8, -5.0, 480.1
2025-01-23 18:18:00, 394.8, 5.0, 480.1
2025-01-23 18:18:06, 404.8, 5.0, 480.1
2025-01-23 18:18:12, 394.8, -5.0, 490.1
2025-01-23 18:18:19, 404.8, -5.0, 490.1
2025-01-23 18:18:25, 394.8, 5.0, 490.1
2025-01-23 18:18:32, 404.8, 5.0, 490.1
