Timestamp,x,y,z
2025-01-23 16:29:54, 394.8, -5.0, 480.1
2025-01-23 16:30:00, 404.8, -5.0, 480.1
2025-01-23 16:30:06, 394.8, 5.0, 480.1
2025-01-23 16:30:13, 404.8, 5.0, 480.1
2025-01-23 16:30:19, 394.8, -5.0, 490.1
2025-01-23 16:30:25, 404.8, -5.0, 490.1
2025-01-23 16:30:31, 394.8, 5.0, 490.1
2025-01-23 16:30:38, 404.8, 5.0, 490.1
