Timestamp,x,y,z
2025-01-23 18:09:53, 394.8, -5.0, 480.1
2025-01-23 18:09:59, 404.8, -5.0, 480.1
2025-01-23 18:10:05, 394.8, 5.0, 480.1
2025-01-23 18:10:12, 404.8, 5.0, 480.1
2025-01-23 18:10:18, 394.8, -5.0, 490.1
2025-01-23 18:10:22, 404.8, -5.0, 490.1
2025-01-23 18:10:27, 394.8, 5.0, 490.1
2025-01-23 18:10:32, 404.8, 5.0, 490.1
